Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
644f13c4084acca87d3d7163,63b74e93984caaa40cc51dce,APPROVED,2023-05-01T01:20:09.059000Z,2023-05-01T01:30:29.771000Z,2023-05-01T01:30:30.257000,2023-05-01T01:30:30.199477Z,621,C1GTSTWU,73,English,49,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f13c543a2ecbc31fc2d41,5d433b3303d3170016fee0f2,APPROVED,2023-05-01T01:20:08.709000Z,2023-05-01T01:30:54.334000Z,2023-05-01T01:30:54.833000,2023-05-01T01:30:54.782566Z,646,C1GTSTWU,156,English,29,Female,White,United States,United States,United States,English,Yes,Other
644f13d841dff411c10e136a,63d0e7b048922830511a3402,APPROVED,2023-05-01T01:20:27.606000Z,2023-05-01T01:29:52.122000Z,2023-05-01T01:29:52.503000,2023-05-01T01:29:52.438269Z,565,C1GTSTWU,287,English,42,Male,White,United States,United States,United States,English,No,Full-Time
644f13e371f7496326ccd727,5b0b4f41641b1200010ecb11,APPROVED,2023-05-01T01:20:40.103000Z,2023-05-01T01:27:54.360000Z,2023-05-01T01:27:54.776000,2023-05-01T01:27:54.710003Z,435,C1GTSTWU,1006,English,33,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
644f13f0a84563184bfa33a6,60f33a0abc722ea24c23ea90,APPROVED,2023-05-01T01:21:01.386000Z,2023-05-01T01:25:07.080000Z,2023-05-01T01:25:07.493000,2023-05-01T01:25:07.433352Z,246,C1GTSTWU,753,English,22,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f13f56025921cb214a685,617390ea6b825a0eb8904f29,APPROVED,2023-05-01T01:20:59.783000Z,2023-05-01T01:35:51.605000Z,2023-05-01T01:35:52.171000,2023-05-01T01:35:52.117064Z,892,C1GTSTWU,1453,English,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f13fdf23bbf09b93f651f,62b0b6c050a175081568bf35,APPROVED,2023-05-01T01:21:08.509000Z,2023-05-01T01:27:58.154000Z,2023-05-01T01:27:58.595000,2023-05-01T01:27:58.541082Z,410,C1GTSTWU,1583,English,45,Male,White,United States,United States,United States,English,No,Full-Time
644f141d87a45e0fec495818,644eef3e0a26e06facf8ee84,APPROVED,2023-05-01T01:21:36.197000Z,2023-05-01T01:32:07.473000Z,2023-05-01T01:32:07.997000,2023-05-01T01:32:07.937279Z,632,C1GTSTWU,3,English,51,Female,Asian,Korea,United States,United States,DATA_EXPIRED,No,DATA_EXPIRED
644f142750072d8b13a8bc2b,5c31e4f46558270001bd6c90,APPROVED,2023-05-01T01:21:47.454000Z,2023-05-01T01:34:18.664000Z,2023-05-01T01:34:19.078000,2023-05-01T01:34:19.021613Z,752,C1GTSTWU,1521,English,45,Female,White,United States,United States,United States,English,No,Part-Time
644f143345bfc0a8a50f2fcc,5dc592c6aa431440aa755d5b,APPROVED,2023-05-01T01:21:58.144000Z,2023-05-01T01:26:16.649000Z,2023-05-01T01:26:17.080000,2023-05-01T01:26:17.026640Z,259,C1GTSTWU,3099,English,24,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f143a6025921cb214a691,61080f93a218beb34451bbb4,APPROVED,2023-05-01T01:22:07.180000Z,2023-05-01T01:28:35.559000Z,2023-05-01T01:28:36.007000,2023-05-01T01:28:35.943600Z,389,C1GTSTWU,33,"English, French",30,Female,White,United States,United States,United States,English,No,Full-Time
644f144863b14d541077a4ac,644d5fb220ffdb914ba77191,APPROVED,2023-05-01T01:22:23.685000Z,2023-05-01T01:34:02.158000Z,2023-05-01T01:34:02.594000,2023-05-01T01:34:02.534399Z,699,C1GTSTWU,15,English,55,Female,White,United States,United States,United States,English,No,Other
644f1452256740b77efa3354,6314bc49055e150c92f4736e,APPROVED,2023-05-01T01:22:30.829000Z,2023-05-01T01:31:08.819000Z,2023-05-01T01:31:09.296000,2023-05-01T01:31:09.229609Z,518,C1GTSTWU,689,"English, Cantonese, Vietnamese",33,Male,Asian,United States,United States,United States,English,No,Full-Time
644f1472654dd150a05aa08c,61089f3545e100ffed96d0de,APPROVED,2023-05-01T01:23:00.866000Z,2023-05-01T01:28:13.269000Z,2023-05-01T01:28:13.710000,2023-05-01T01:28:13.655143Z,313,C1GTSTWU,1441,English,23,Female,Asian,United States,United States,United States,English,No,Part-Time
644f14783368900523a77181,58a53ea734fcb30001053e08,APPROVED,2023-05-01T01:23:10.742000Z,2023-05-01T01:32:10.576000Z,2023-05-01T01:32:11.022000,2023-05-01T01:32:10.964774Z,540,C1GTSTWU,1092,English,52,Male,White,United States,United States,United States,English,No,Full-Time
644f147bd27a702074924053,5c28a7d31c8e4c0001b2e0a4,APPROVED,2023-05-01T01:23:15.150000Z,2023-05-01T01:34:26.684000Z,2023-05-01T01:34:27.089000,2023-05-01T01:34:27.028958Z,672,C1GTSTWU,3028,English,33,Female,White,United States,United States,United States,English,No,Other
644f148d43a2ecbc31fc2d64,643084a0718f628dd3977071,APPROVED,2023-05-01T01:23:31.018000Z,2023-05-01T01:31:55.903000Z,2023-05-01T01:31:56.806000,2023-05-01T01:31:56.718404Z,505,C1GTSTWU,131,English,49,Male,White,United States,United States,United States,DATA_EXPIRED,No,Due to start a new job within the next month
644f14a63368900523a7718c,6041a2482c6bef1ae8fdd51e,APPROVED,2023-05-01T01:23:54.210000Z,2023-05-01T01:29:09.372000Z,2023-05-01T01:29:14.927000,2023-05-01T01:29:09.858769Z,316,C1GTSTWU,145,English,24,Female,White,United States,United States,United States,English,No,Full-Time
644f14a7b0b9970794116455,63e4659066d57da391a04e5f,APPROVED,2023-05-01T01:23:57.379000Z,2023-05-01T01:37:48.671000Z,2023-05-01T01:37:49.157000,2023-05-01T01:37:49.059496Z,832,C1GTSTWU,143,English,58,Female,White,United States,United States,United States,English,No,Full-Time
644f14beff4adf3277892dff,5ec06f59c4ceb1481f225bbd,APPROVED,2023-05-01T01:24:19.241000Z,2023-05-01T01:29:12.731000Z,2023-05-01T01:29:13.172000,2023-05-01T01:29:13.107096Z,294,C1GTSTWU,792,"English, Spanish",21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f14db866cb8031e77a4d8,5e90c34303a0a90afb2227c6,APPROVED,2023-05-01T01:24:57.644000Z,2023-05-01T01:29:01.645000Z,2023-05-01T01:29:02.110000,2023-05-01T01:29:02.051791Z,245,C1GTSTWU,808,English,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f14fb084acca87d3d718e,6163d3ea0d13c617bb46c99b,APPROVED,2023-05-01T01:25:15.245000Z,2023-05-01T01:29:57.947000Z,2023-05-01T01:29:58.386000,2023-05-01T01:29:58.333732Z,283,C1GTSTWU,2658,English,43,Male,White,United States,United States,United States,English,No,Part-Time
644f150f4e4449a1686c730a,5d56ae8ce2a7330015ed2eb7,APPROVED,2023-05-01T01:25:38.754000Z,2023-05-01T01:28:44.514000Z,2023-05-01T01:28:45.003000,2023-05-01T01:28:44.949469Z,186,C1GTSTWU,1582,English,30,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f151263b14d541077a4d6,63d4316b7b99de003aa65319,APPROVED,2023-05-01T01:26:03.191000Z,2023-05-01T01:30:06.416000Z,2023-05-01T01:30:07.036000,2023-05-01T01:30:06.982154Z,244,C1GTSTWU,265,English,19,Male,White,United States,United States,United States,English,Yes,Part-Time
644f1522c72d71f37afc2d53,6078b85e024d1d094113c3aa,APPROVED,2023-05-01T01:25:56.001000Z,2023-05-01T01:31:40.446000Z,2023-05-01T01:31:40.926000,2023-05-01T01:31:40.864504Z,345,C1GTSTWU,2217,English,22,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f152d63b14d541077a4d7,5dd901ce7aa0d689cec7b472,APPROVED,2023-05-01T01:26:17.118000Z,2023-05-01T01:33:29.075000Z,2023-05-01T01:33:29.517000,2023-05-01T01:33:29.448507Z,432,C1GTSTWU,1421,English,50,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
644f152eb78a29e7eefa338f,5b28186821f42d0001d8d0a2,APPROVED,2023-05-01T01:27:28.275000Z,2023-05-01T01:48:05.560000Z,2023-05-01T01:48:06.099000,2023-05-01T01:48:06.041249Z,1238,C1GTSTWU,961,English,51,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f153a980a96830707bfe1,597a66525ea29d000126efbe,APPROVED,2023-05-01T01:26:40.420000Z,2023-05-01T01:31:48.059000Z,2023-05-01T01:31:48.460000,2023-05-01T01:31:48.405342Z,308,C1GTSTWU,2193,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
644f154539644af36778990c,62e027478bb6dca099c2e207,APPROVED,2023-05-01T01:26:33.158000Z,2023-05-01T01:32:00.031000Z,2023-05-01T01:32:01.821000,2023-05-01T01:32:01.764872Z,327,C1GTSTWU,1282,English,45,Prefer not to say,White,United States,United States,United States,English,No,Full-Time
644f15505eea2af2caa8bbf4,5e28e8819061a50beacc52c5,APPROVED,2023-05-01T01:26:42.867000Z,2023-05-01T01:36:03.272000Z,2023-05-01T01:36:04.205000,2023-05-01T01:36:04.125553Z,561,C1GTSTWU,3485,English,41,Female,White,United States,United States,United States,English,No,Full-Time
644f155db78a29e7eefa3398,5ed0091bd374190b9b04045d,APPROVED,2023-05-01T01:27:00.749000Z,2023-05-01T01:36:36.179000Z,2023-05-01T01:36:36.711000,2023-05-01T01:36:36.657766Z,576,C1GTSTWU,3552,English,DATA_EXPIRED,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f1564fb30122d018ffd61,63ed0065eb23ac3ee1726453,APPROVED,2023-05-01T01:27:06.329000Z,2023-05-01T01:33:11.432000Z,2023-05-01T01:33:11.849000,2023-05-01T01:33:11.793186Z,366,C1GTSTWU,656,English,24,Male,White,United States,United States,United States,English,Yes,Full-Time
644f1594980a96830707bff7,5fbedb605c74b312137f371b,APPROVED,2023-05-01T01:27:59.347000Z,2023-05-01T01:35:01.064000Z,2023-05-01T01:35:03.489000,2023-05-01T01:35:03.434503Z,422,C1GTSTWU,377,English,31,Male,Asian,China,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
644f1595f2a3f66707f8ee5b,5f4ba1d33300ce04de8d2da7,APPROVED,2023-05-01T01:27:52.535000Z,2023-05-01T01:36:18.643000Z,2023-05-01T01:36:19.090000,2023-05-01T01:36:19.016004Z,507,C1GTSTWU,801,English,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644f1599a53809795c116433,63d17c51a8879ab11798f1c1,APPROVED,2023-05-01T01:27:57.784000Z,2023-05-01T01:39:36.198000Z,2023-05-01T01:39:36.725000,2023-05-01T01:39:36.668555Z,699,C1GTSTWU,354,English,52,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
644f15aec2c3ebd909d10048,60fc5d49ff20168d794fe083,APPROVED,2023-05-01T01:28:21.387000Z,2023-05-01T01:35:19.378000Z,2023-05-01T01:35:19.785000,2023-05-01T01:35:19.728796Z,418,C1GTSTWU,1673,English,24,Female,White,United States,United States,United States,English,No,Part-Time
644f15e8ed0b0614c3c60339,61522914d434adca3dacc356,APPROVED,2023-05-01T01:29:16.965000Z,2023-05-01T01:39:02.435000Z,2023-05-01T01:39:02.922000,2023-05-01T01:39:02.863741Z,586,C1GTSTWU,669,English,36,Male,White,United States,United States,United States,English,Yes,Full-Time
644f161ec1ac7654a2838843,6171da4573cf08b98b35ed1a,APPROVED,2023-05-01T01:30:10.794000Z,2023-05-01T01:37:36.088000Z,2023-05-01T01:37:36.468000,2023-05-01T01:37:36.412295Z,446,C1GTSTWU,843,English,45,Female,White,United States,United States,United States,English,No,Full-Time
644f162019e3e2d59facbef6,6234a8a7dca8124a2b88859b,APPROVED,2023-05-01T01:30:12.111000Z,2023-05-01T01:39:59.314000Z,2023-05-01T01:39:59.805000,2023-05-01T01:39:59.748414Z,588,C1GTSTWU,700,English,49,Male,White,United States,United States,United States,English,No,Full-Time
644f1620cccb16bc54fa3361,644ac5ec3fd2d993f5d80bcd,APPROVED,2023-05-01T01:30:13.500000Z,2023-05-01T01:47:14.526000Z,2023-05-01T01:47:15.111000,2023-05-01T01:47:15.045030Z,1022,C1GTSTWU,30,English,53,Female,White,United States,United States,United States,English,No,Full-Time
644f162a64a624ef197898fd,63b6e5e23b31a38790ff1ce2,APPROVED,2023-05-01T01:30:21.371000Z,2023-05-01T01:38:21.417000Z,2023-05-01T01:38:21.829000,2023-05-01T01:38:21.755402Z,481,C1GTSTWU,454,English,43,Female,White,United States,United States,United States,English,No,Other
644f1630cafa9edd7921a836,5e87b4d3e28032100ce68eec,APPROVED,2023-05-01T01:30:37.253000Z,2023-05-01T01:41:08.979000Z,2023-05-01T01:41:09.413000,2023-05-01T01:41:09.352899Z,632,C1GTSTWU,1588,"English, Russian, Spanish",55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f16328b17fa8450d1004c,5987c93c5837f200016a98e0,APPROVED,2023-05-01T01:30:30.614000Z,2023-05-01T01:41:42.233000Z,2023-05-01T01:41:43.298000,2023-05-01T01:41:43.236181Z,672,C1GTSTWU,703,English,36,Female,White,United States,United States,United States,English,Yes,Full-Time
644f1633aae9b87ec114a680,60fd26e082635f9c32999dd9,APPROVED,2023-05-01T01:30:32.271000Z,2023-05-01T01:39:26.573000Z,2023-05-01T01:39:27.018000,2023-05-01T01:39:26.963257Z,535,C1GTSTWU,343,English,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f1652c807b21b2fe0b8ca,64160a321838bf092d47cd69,APPROVED,2023-05-01T01:31:02.124000Z,2023-05-01T01:40:29.663000Z,2023-05-01T01:40:30.145000,2023-05-01T01:40:30.080844Z,568,C1GTSTWU,46,English,30,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
644f1659875887fde53c7c4c,5fc6f4cff3df11159190cbef,APPROVED,2023-05-01T01:31:10.049000Z,2023-05-01T01:40:06.429000Z,2023-05-01T01:40:07.026000,2023-05-01T01:40:06.938190Z,537,C1GTSTWU,586,English,24,Prefer not to say,White,United States,United States,United States,English,No,Part-Time
644f1672e5ce30c1e577a4b7,5dc4c22f0389e438ac69eac9,APPROVED,2023-05-01T01:31:47.296000Z,2023-05-01T01:38:12.253000Z,2023-05-01T01:38:13.964000,2023-05-01T01:38:13.909033Z,385,C1GTSTWU,485,English,36,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f167350a5a92410fc2d33,6150fb8383f88eae3e5c795a,APPROVED,2023-05-01T01:31:47.624000Z,2023-05-01T01:42:46.784000Z,2023-05-01T01:42:47.226000,2023-05-01T01:42:47.163464Z,660,C1GTSTWU,865,English,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f16740d67c48ef3acbf05,5dd3bfcd8b8df139ce007928,APPROVED,2023-05-01T01:31:35.359000Z,2023-05-01T01:43:10.111000Z,2023-05-01T01:43:10.650000,2023-05-01T01:43:10.594159Z,695,C1GTSTWU,4281,English,55,Male,White,United States,United States,United States,English,No,Full-Time
644f16791962035303bff3db,5bb97572636c800001d60ccf,APPROVED,2023-05-01T01:31:40.113000Z,2023-05-01T01:35:10.512000Z,2023-05-01T01:35:10.945000,2023-05-01T01:35:10.891280Z,211,C1GTSTWU,323,English,30,Female,White,United States,United States,United States,English,No,Part-Time
644f16944df8a92e0ba7717b,60e45acbc927879ccc9637c4,APPROVED,2023-05-01T01:35:35.050000Z,2023-05-01T01:41:36.005000Z,2023-05-01T01:41:36.468000,2023-05-01T01:41:36.409030Z,361,C1GTSTWU,3303,English,68,Female,White,United States,United States,United States,English,No,Full-Time
644f16a1c807b21b2fe0b8e0,60fd201ddecfacd72eccae7f,APPROVED,2023-05-01T01:32:20.561000Z,2023-05-01T01:42:06.745000Z,2023-05-01T01:42:07.795000,2023-05-01T01:42:07.718497Z,587,C1GTSTWU,631,English,26,Female,Black,United States,United States,United States,English,No,Full-Time
644f16ad30d9f056fca771a9,59ba2a6e6495ef00019fbd70,APPROVED,2023-05-01T01:32:34.625000Z,2023-05-01T01:41:33.285000Z,2023-05-01T01:41:34.066000,2023-05-01T01:41:33.986855Z,539,C1GTSTWU,3644,English,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f16addfa5038931c62a33,614e64473e9073bb219b270d,APPROVED,2023-05-01T01:32:33.781000Z,2023-05-01T01:44:40.871000Z,2023-05-01T01:44:41.640000,2023-05-01T01:44:41.582525Z,728,C1GTSTWU,1411,"English, German",74,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f16bfc2c3ebd909d1007f,5ddc07391e42a9000b2622be,APPROVED,2023-05-01T01:32:52.999000Z,2023-05-01T01:53:26.657000Z,2023-05-01T01:53:27.184000,2023-05-01T01:53:27.129033Z,1234,C1GTSTWU,2109,"English, Spanish",57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
644f16c08819e24e908f26e7,6172db316212169efd33f55d,APPROVED,2023-05-01T01:32:53.350000Z,2023-05-01T01:40:47.943000Z,2023-05-01T01:40:48.411000Z,2023-05-01T01:40:49.113075Z,475,C1GTSTWU,721,English,20,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
644f16c1f56cbbac0dc60330,5d1082d68cf933000163caa1,APPROVED,2023-05-01T01:32:53.763000Z,2023-05-01T01:42:01.909000Z,2023-05-01T01:42:02.360000,2023-05-01T01:42:02.300560Z,549,C1GTSTWU,192,English,23,Female,Mixed,United States,United States,United States,English,No,Part-Time
644f16c6ce86dd28e877a4b0,644ca5dc0dc3b5019e8f0469,APPROVED,2023-05-01T01:32:58.570000Z,2023-05-01T01:42:30.457000Z,2023-05-01T01:42:30.973000,2023-05-01T01:42:30.895518Z,572,C1GTSTWU,11,English,48,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
644f16dbc2c3ebd909d10082,5fc50bb38378c80ac88354ef,APPROVED,2023-05-01T01:33:26.079000Z,2023-05-01T01:47:01.508000Z,2023-05-01T01:47:01.974000,2023-05-01T01:47:01.912080Z,816,C1GTSTWU,3778,English,65,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644f16e4a53809795c116471,588caba9ca4f6700019cfafc,APPROVED,2023-05-01T01:33:29.130000Z,2023-05-01T01:45:52.941000Z,2023-05-01T01:45:55.071000,2023-05-01T01:45:53.314491Z,744,C1GTSTWU,407,English,40,Male,Other,United States,United States,United States,English,No,Full-Time
644f17053259e55e62b55efb,60fcd30ec7e2d392d25ee034,APPROVED,2023-05-01T01:34:00.319000Z,2023-05-01T01:41:43.113000Z,2023-05-01T01:41:43.867000,2023-05-01T01:41:43.810413Z,463,C1GTSTWU,119,English,24,Female,White,United States,United States,United States,English,No,Full-Time
644f170697b8a2c5d5e0b892,60be9e6d43e65ef1e1082a0a,APPROVED,2023-05-01T01:34:02.534000Z,2023-05-01T01:43:01.429000Z,2023-05-01T01:43:01.932000,2023-05-01T01:43:01.859764Z,539,C1GTSTWU,447,English,39,Male,White,United States,United States,United States,English,No,Other
644f17133516ef288c07bfd7,64408b4921bee382014b3233,APPROVED,2023-05-01T01:34:21.632000Z,2023-05-01T01:43:34.754000Z,2023-05-01T01:43:35.291000,2023-05-01T01:43:35.232662Z,554,C1GTSTWU,19,English,63,Female,White,United States,United States,United States,English,No,Part-Time
644f171f70bada887b50e038,58d2cb10f5899100018a05b8,APPROVED,2023-05-01T01:34:35.295000Z,2023-05-01T01:42:04.224000Z,2023-05-01T01:42:04.710000,2023-05-01T01:42:04.654663Z,449,C1GTSTWU,3655,English,35,Male,Black,United States,United States,United States,English,No,Full-Time
644f17238819e24e908f26f9,5bdaaa751c73640001629a6c,APPROVED,2023-05-01T01:34:32.864000Z,2023-05-01T01:43:25.790000Z,2023-05-01T01:43:26.218000,2023-05-01T01:43:26.141993Z,533,C1GTSTWU,385,English,40,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
644f17305b016c67a6fa336b,5c742339e621f900163f4543,APPROVED,2023-05-01T01:34:43.363000Z,2023-05-01T01:38:44.568000Z,2023-05-01T01:38:45.031000,2023-05-01T01:38:44.972065Z,242,C1GTSTWU,3912,English,40,Male,White,United States,United States,United States,English,No,Full-Time
644f173d97b8a2c5d5e0b89a,642b57f81b113b7454e2f47c,APPROVED,2023-05-01T01:34:57.018000Z,2023-05-01T01:42:12.321000Z,2023-05-01T01:42:12.791000,2023-05-01T01:42:12.729361Z,436,C1GTSTWU,90,English,29,Female,White,United States,United States,United States,English,No,Full-Time
644f174b1ece4abab00f2f97,5d68c88914867f000139f627,APPROVED,2023-05-01T01:35:12.522000Z,2023-05-01T01:42:26.209000Z,2023-05-01T01:42:26.630000,2023-05-01T01:42:26.570744Z,434,C1GTSTWU,749,English,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644f1753c7307235ef50e029,5af0a7e5c36b060001f7df3b,APPROVED,2023-05-01T01:35:21.029000Z,2023-05-01T01:47:36.991000Z,2023-05-01T01:47:37.485000,2023-05-01T01:47:37.412082Z,736,C1GTSTWU,440,English,34,Male,White,United States,United States,United States,English,No,Full-Time
644f175f5c0ff93dd4ccd73b,63d13b6c6f400faae3922c44,APPROVED,2023-05-01T01:35:31.538000Z,2023-05-01T01:45:33.695000Z,2023-05-01T01:45:34.962000,2023-05-01T01:45:34.899032Z,603,C1GTSTWU,547,English,38,Male,White,United States,United States,United States,English,No,Full-Time
644f176e4df8a92e0ba771a6,5f1e7c6768c1bb8491f39191,APPROVED,2023-05-01T01:35:48.569000Z,2023-05-01T01:47:40.196000Z,2023-05-01T01:47:40.750000,2023-05-01T01:47:40.693190Z,712,C1GTSTWU,1494,English,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
